production_budget,worldwide_gross,title_year,aspect_ratio,duration.1,cast_total_facebook_likes,budget,imdb_score,opening_gross,screens
36000000.0,43797731.0,2003.0,2.35,109.0,16611.0,36000000.0,6.1,11019224.0,2459.0
36000000.0,23360779.0,2000.0,2.35,124.0,10838.0,34000000.0,5.7,8128356.0,2204.0
36000000.0,14378353.0,1999.0,2.35,127.0,2393.0,36000000.0,6.8,32135.0,3.0
36000000.0,13052741.0,1996.0,1.85,130.0,3968.0,36000000.0,6.7,168012.0,21.0
36000000.0,12532777.0,1997.0,2.35,106.0,1942.0,36000000.0,7.8,4320202.0,1279.0
36000000.0,2954405.0,2000.0,1.85,95.0,2928.0,36000000.0,5.3,1368705.0,750.0
36000000.0,156835197.0,2015.0,2.35,105.0,615.0,36000000.0,7.2,784839.0,103.0
36000000.0,4020990.0,2011.0,2.35,102.0,3497.0,36000000.0,5.9,705537.0,259.0
35200000.0,38283765.0,2003.0,1.85,95.0,4537.0,35200000.0,5.4,13503484.0,2151.0
35000000.0,310332636.0,1999.0,2.35,95.0,47203.0,33000000.0,6.6,54917604.0,3312.0
35000000.0,252276928.0,2010.0,2.35,110.0,25964.0,38000000.0,7.7,24850000.0,3047.0
35000000.0,175361578.0,2013.0,2.35,120.0,5826.0,35000000.0,5.7,34551025.0,3141.0
35000000.0,326073155.0,2006.0,2.35,109.0,23923.0,35000000.0,6.8,27537244.0,2847.0
35000000.0,212417601.0,2011.0,2.35,106.0,18669.0,35000000.0,6.9,28302165.0,3040.0
35000000.0,197692062.0,2001.0,1.85,88.0,4499.0,35000000.0,5.4,1576897.0,1676.0
35000000.0,140561831.0,2015.0,2.35,129.0,1450.0,35000000.0,6.3,30097040.0,3158.0
35000000.0,114962525.0,2013.0,2.35,125.0,19809.0,35000000.0,7.5,9344381.0,2110.0
35000000.0,157852532.0,2008.0,2.35,123.0,25661.0,35000000.0,6.8,24105943.0,2648.0
35000000.0,218535708.0,2008.0,2.35,101.0,1026.0,35000000.0,6.1,20172474.0,3215.0
35000000.0,231716374.0,1996.0,1.85,162.0,15912.0,27000000.0,7.4,278439.0,10.0
35000000.0,102115888.0,2005.0,1.85,105.0,2689.0,35000000.0,5.9,20671446.0,3147.0
35000000.0,90221182.0,2012.0,2.35,134.0,1050.0,35000000.0,6.2,12030690.0,2913.0
35000000.0,126204977.0,1997.0,2.35,138.0,19129.0,35000000.0,8.3,5211198.0,769.0
35000000.0,83109359.0,2005.0,2.35,100.0,2968.0,35000000.0,6.2,14631784.0,2905.0
35000000.0,83226569.0,1997.0,1.85,90.0,23504.0,35000000.0,6.3,15019821.0,1992.0
35000000.0,85911226.0,2000.0,2.35,109.0,2474.0,33000000.0,6.3,17515050.0,2411.0
35000000.0,65063726.0,2006.0,1.85,75.0,13125.0,33000000.0,5.6,19656429.0,3274.0
35000000.0,60376247.0,2010.0,2.35,123.0,2259.0,35000000.0,7.2,12694770.0,3072.0
35000000.0,56968169.0,1998.0,1.85,132.0,29265.0,35000000.0,6.4,17271450.0,3101.0
35000000.0,146595891.0,2011.0,2.35,109.0,20956.0,35000000.0,6.6,18622150.0,2926.0
35000000.0,104444374.0,2016.0,2.35,92.0,17860.0,35000000.0,6.0,21760405.0,3384.0
35000000.0,53293628.0,2003.0,1.85,109.0,4231.0,35000000.0,6.9,13303724.0,3074.0
35000000.0,95104304.0,2009.0,1.85,88.0,53370.0,35000000.0,5.4,16894511.0,3425.0
35000000.0,89102315.0,2009.0,2.35,92.0,2184.0,35000000.0,6.6,20828511.0,2942.0
35000000.0,58894863.0,2005.0,2.35,98.0,4879.0,30000000.0,5.9,12855321.0,2505.0
35000000.0,70187088.0,2007.0,2.35,91.0,52566.0,35000000.0,5.3,10422258.0,2604.0
35000000.0,65303052.0,1997.0,2.35,147.0,56014.0,35000000.0,7.8,11660216.0,1503.0
35000000.0,85761789.0,2008.0,2.35,103.0,16249.0,35000000.0,5.4,17639849.0,3376.0
35000000.0,103787401.0,2002.0,1.85,100.0,17902.0,33000000.0,6.7,17707106.0,2528.0
35000000.0,77392139.0,2004.0,1.85,104.0,41701.0,35000000.0,6.2,12634563.0,1583.0
35000000.0,65084116.0,2011.0,1.85,112.0,2371.0,35000000.0,5.9,13945368.0,2904.0
35000000.0,46309644.0,2006.0,2.35,101.0,966.0,30000000.0,6.8,7849304.0,3083.0
35000000.0,165103952.0,2011.0,2.35,109.0,34011.0,40000000.0,6.7,12050368.0,3122.0
35000000.0,75281179.0,2010.0,2.35,104.0,3356.0,35000000.0,5.3,12201710.0,3280.0
35000000.0,84606030.0,2011.0,2.35,137.0,36258.0,35000000.0,6.6,11217324.0,1910.0
35000000.0,45680201.0,2015.0,2.35,87.0,1679.0,35000000.0,5.1,13942258.0,3003.0
35000000.0,50359876.0,2015.0,2.35,123.0,13371.0,35000000.0,7.1,10513749.0,2841.0
35000000.0,115476509.0,2004.0,1.85,98.0,28027.0,27000000.0,7.3,7707972.0,476.0
35000000.0,33422806.0,2001.0,2.35,95.0,2643.0,50000000.0,4.8,11102948.0,2571.0
35000000.0,111854182.0,2002.0,1.85,150.0,1075.0,35000000.0,8.5,2456117.0,773.0
35000000.0,68712365.0,2001.0,2.35,122.0,41636.0,35000000.0,6.8,11014818.0,2305.0
35000000.0,68712365.0,2001.0,2.35,122.0,41636.0,35000000.0,6.8,11014818.0,2305.0
35000000.0,77220596.0,2008.0,2.35,112.0,3185.0,35000000.0,6.2,11161074.0,2664.0
35000000.0,30307804.0,2002.0,2.35,101.0,3001.0,35000000.0,5.2,14757535.0,2511.0
35000000.0,97799865.0,2010.0,2.35,109.0,855.0,35000000.0,6.1,8407685.0,2784.0
35000000.0,52649951.0,2008.0,2.35,101.0,3612.0,35000000.0,6.2,11354069.0,2316.0
35000000.0,86648359.0,2011.0,2.35,106.0,561.0,35000000.0,5.0,10925253.0,3118.0
35000000.0,73026302.0,2008.0,1.85,82.0,3266.0,35000000.0,4.5,9510297.0,2960.0
35000000.0,26613620.0,1999.0,2.35,112.0,5709.0,35000000.0,6.6,9160263.0,2542.0
35000000.0,35426759.0,2012.0,2.35,101.0,2471.0,35000000.0,5.1,11396768.0,2339.0
35000000.0,37066129.0,2004.0,2.35,102.0,3592.0,35000000.0,6.2,8319171.0,1520.0
35000000.0,25078937.0,1997.0,1.85,155.0,19689.0,30000000.0,6.6,5233658.0,824.0
35000000.0,22913677.0,2004.0,1.85,96.0,17292.0,35000000.0,6.3,6169030.0,1931.0
35000000.0,31393201.0,2012.0,2.35,91.0,24669.0,35000000.0,6.5,6300000.0,2255.0
35000000.0,34480045.0,2013.0,2.35,109.0,2073.0,35000000.0,6.2,8268908.0,2620.0
35000000.0,64188387.0,2005.0,1.85,76.0,1908.0,35000000.0,5.6,5914722.0,2014.0
35000000.0,33422485.0,2000.0,2.35,107.0,22974.0,55000000.0,7.4,87505.0,15.0
35000000.0,20606053.0,2007.0,2.35,120.0,1082.0,35000000.0,6.7,6257174.0,2650.0
35000000.0,29882645.0,2002.0,2.35,125.0,3142.0,35000000.0,6.5,6857879.0,1912.0
35000000.0,39340177.0,2010.0,1.85,92.0,6327.0,35000000.0,3.8,6627564.0,2997.0
35000000.0,61721826.0,2011.0,1.85,139.0,13021.0,32000000.0,6.7,493788.0,4.0
35000000.0,13264986.0,2001.0,1.85,94.0,1668.0,35000000.0,6.0,4855475.0,2348.0
35000000.0,24405825.0,2001.0,2.35,111.0,19805.0,35000000.0,6.8,318502.0,186.0
35000000.0,31878891.0,2009.0,2.35,100.0,5890.0,35000000.0,7.3,160069.0,20.0
35000000.0,18376443.0,2014.0,1.85,109.0,1458.0,35000000.0,5.7,5272444.0,2486.0
35000000.0,18376443.0,2014.0,1.85,109.0,1458.0,35000000.0,5.7,5272444.0,2486.0
35000000.0,10319915.0,1998.0,2.35,91.0,1352.0,35000000.0,4.8,5516000.0,1800.0
35000000.0,12254746.0,2009.0,2.35,101.0,1947.0,35000000.0,5.5,4915104.0,2745.0
35000000.0,12819501.0,2015.0,2.35,91.0,1564.0,35000000.0,5.4,4772613.0,2777.0
35000000.0,15461638.0,2006.0,1.85,96.0,24640.0,35000000.0,7.3,3768702.0,1472.0
35000000.0,61173364.0,2015.0,2.35,123.0,23031.0,35000000.0,7.4,1560299.0,448.0
35000000.0,27480015.0,2013.0,2.35,141.0,301.0,35000000.0,7.1,84283.0,4.0
35000000.0,10157534.0,2008.0,2.35,103.0,6563.0,35000000.0,6.0,4271451.0,2508.0
35000000.0,42064105.0,2006.0,2.35,117.0,3611.0,35000000.0,6.9,3721526.0,2066.0
35000000.0,16830252.0,2002.0,1.85,114.0,1005.0,35000000.0,6.3,2776248.0,1066.0
35000000.0,6448817.0,1997.0,2.35,101.0,1993.0,35000000.0,4.6,3277084.0,2101.0
35000000.0,2221994.0,1997.0,2.35,121.0,3125.0,35000000.0,6.4,107108.0,8.0
35000000.0,2000000.0,2012.0,2.35,105.0,23122.0,35000000.0,5.7,5750288.0,2837.0
35000000.0,630779.0,1999.0,2.35,148.0,5.0,35000000.0,6.8,64159.0,8.0
35000000.0,17967746.0,2012.0,2.35,96.0,14978.0,35000000.0,5.5,183125.0,141.0
34800000.0,62831715.0,2011.0,2.35,89.0,843.0,30000000.0,4.9,3000000.0,2324.0
34000000.0,348319861.0,2014.0,2.35,113.0,1783.0,34000000.0,6.8,32512804.0,3604.0
34000000.0,63802928.0,2015.0,2.35,128.0,3386.0,34000000.0,7.1,13019686.0,3366.0
34000000.0,11263966.0,1999.0,2.35,102.0,1274.0,34000000.0,5.2,5810531.0,2558.0
34000000.0,10672566.0,1999.0,1.85,109.0,52621.0,34000000.0,5.3,4027003.0,2209.0
34000000.0,10672566.0,1999.0,1.85,109.0,52621.0,34000000.0,5.3,4027003.0,2209.0
34000000.0,6543194.0,2000.0,2.35,114.0,1778.0,34000000.0,5.6,2411445.0,2112.0
34000000.0,10392666.0,2013.0,2.35,85.0,369.0,34000000.0,6.3,4091.0,10.0
33000000.0,173559438.0,2000.0,1.85,99.0,1790.0,30000000.0,5.1,25661041.0,2802.0
33000000.0,79958599.0,2001.0,2.35,101.0,5942.0,33000000.0,5.5,18485586.0,2830.0
33000000.0,165552290.0,2012.0,2.35,99.0,4863.0,33000000.0,6.5,11731708.0,2567.0
33000000.0,54533774.0,2004.0,2.35,140.0,2114.0,33000000.0,6.5,13834527.0,2649.0
33000000.0,41495213.0,2012.0,2.35,94.0,27759.0,30000000.0,6.5,7892539.0,2266.0
33000000.0,21621188.0,2008.0,2.35,113.0,391.0,30000000.0,6.0,4926565.0,1936.0
33000000.0,8408835.0,1999.0,2.35,124.0,13093.0,38000000.0,6.0,3555032.0,1283.0
33000000.0,27610873.0,2005.0,2.35,118.0,2859.0,10000000.0,6.8,1921838.0,1007.0
33000000.0,357687.0,2013.0,2.35,105.0,1843.0,33000000.0,7.1,33658.0,100.0
32500000.0,113019290.0,2008.0,1.85,124.0,14504.0,32000000.0,7.6,2380376.0,1.0
32500000.0,48425971.0,2013.0,2.35,89.0,74181.0,35000000.0,5.6,7591663.0,2633.0
32500000.0,24159934.0,2012.0,1.85,98.0,4151.0,53296153.115867846,5.6,6526650.0,2002.0
32000000.0,220236410.0,2003.0,1.85,97.0,43354.0,33000000.0,6.9,31113501.0,3337.0
32000000.0,152036382.0,1996.0,2.35,123.0,5975.0,32000000.0,6.4,16200000.0,1637.0
32000000.0,126539117.0,2013.0,2.35,107.0,38751.0,32000000.0,6.7,20719162.0,3055.0
32000000.0,116898028.0,2002.0,1.85,99.0,2916.0,35000000.0,5.1,23708174.0,2302.0
32000000.0,99296462.0,2006.0,1.85,92.0,1729.0,32000000.0,5.7,28309599.0,3070.0
32000000.0,70587268.0,2010.0,2.35,107.0,31529.0,20000000.0,6.2,20512304.0,2206.0
32000000.0,140428499.0,2011.0,1.85,93.0,16034.0,32000000.0,7.5,14812094.0,2961.0
32000000.0,89441732.0,1999.0,2.35,103.0,3004.0,29000000.0,6.2,18309666.0,2899.0
32000000.0,82339483.0,2000.0,2.35,129.0,36069.0,32000000.0,7.2,13339465.0,2092.0
32000000.0,82332450.0,2011.0,2.35,113.0,3500.0,32000000.0,4.4,19000000.0,2821.0
32000000.0,77593167.0,2007.0,2.35,98.0,10938.0,32000000.0,6.4,14602867.0,2759.0
32000000.0,39498360.0,2005.0,2.35,98.0,1400.0,32000000.0,6.9,9178233.0,2007.0
32000000.0,61477797.0,2005.0,1.85,96.0,12754.0,32000000.0,7.5,515992.0,14.0
32000000.0,27392609.0,2013.0,2.35,100.0,32094.0,30000000.0,5.9,10177257.0,3160.0
32000000.0,29948322.0,2004.0,2.35,90.0,961.0,28000000.0,5.9,6728905.0,2449.0
32000000.0,43603990.0,2010.0,2.35,102.0,2961.0,32000000.0,6.3,8508290.0,3030.0
32000000.0,16640210.0,1999.0,2.35,121.0,13040.0,55000000.0,6.8,6193052.0,1936.0
32000000.0,18195238.0,2010.0,2.35,119.0,2925.0,32000000.0,6.3,6126170.0,2521.0
32000000.0,4357406.0,1996.0,1.85,110.0,3864.0,30000000.0,5.3,1895593.0,1134.0
32000000.0,3588602.0,1997.0,1.33,75.0,7394.0,32000000.0,6.9,1212189.0,1252.0
32000000.0,2899970.0,1999.0,2.35,132.0,16878.0,32000000.0,6.9,93998.0,8.0
32000000.0,1308696.0,2006.0,1.66,105.0,2355.0,32000000.0,6.1,76817.0,5.0
31500000.0,35643433.0,2016.0,2.35,113.0,10910.0,31500000.0,6.3,5767278.0,2683.0
31000000.0,160558438.0,2012.0,2.35,138.0,20952.0,31000000.0,7.3,24900566.0,1884.0
31000000.0,164350409.0,2014.0,1.37,99.0,15082.0,25000000.0,8.1,811166.0,4.0
31000000.0,100655892.0,2015.0,2.35,99.0,40312.0,31000000.0,6.1,14681108.0,3411.0
31000000.0,68079671.0,2000.0,2.35,118.0,4045.0,31000000.0,7.3,9025584.0,2621.0
31000000.0,30885781.0,2001.0,2.35,101.0,13811.0,31000000.0,6.9,9021494.0,1751.0
31000000.0,15826984.0,2010.0,1.85,106.0,17560.0,31000000.0,6.5,6012594.0,2545.0
30000000.0,306776732.0,2002.0,1.85,113.0,813.0,45000000.0,7.2,2074929.0,77.0
30000000.0,228641283.0,1999.0,1.85,93.0,26760.0,34200000.0,6.4,41536370.0,3027.0
30000000.0,286500000.0,2001.0,1.85,108.0,7872.0,30000000.0,6.4,45117985.0,3063.0
30000000.0,197618160.0,2012.0,2.35,104.0,18322.0,30000000.0,6.8,41202458.0,2958.0
30000000.0,177025498.0,2013.0,1.85,132.0,20035.0,30000000.0,7.2,24637312.0,2933.0
30000000.0,136706683.0,2000.0,2.35,120.0,54877.0,30000000.0,7.8,20905831.0,1865.0
30000000.0,212453431.0,2009.0,1.85,112.0,2639.0,30000000.0,8.0,37354308.0,3049.0
30000000.0,167791704.0,2004.0,2.35,92.0,4730.0,20000000.0,6.7,30070196.0,2694.0
30000000.0,167791704.0,2004.0,2.35,92.0,4730.0,20000000.0,6.7,30070196.0,2694.0
30000000.0,165334774.0,2001.0,1.85,111.0,13645.0,37000000.0,6.2,22862269.0,2537.0
30000000.0,176885658.0,1999.0,1.85,103.0,24333.0,30000000.0,6.7,18383507.0,2518.0
30000000.0,181489203.0,1996.0,1.85,103.0,3143.0,26000000.0,6.2,18913411.0,1922.0
30000000.0,232016402.0,2004.0,2.35,132.0,28830.0,30000000.0,8.1,179953.0,8.0
30000000.0,156822020.0,2003.0,2.35,138.0,1942.0,25000000.0,8.0,640815.0,13.0
30000000.0,142051255.0,2004.0,1.85,87.0,20097.0,30000000.0,7.0,32018216.0,3212.0
30000000.0,166842739.0,2009.0,1.85,108.0,35209.0,25000000.0,7.4,1181450.0,15.0
30000000.0,116117340.0,2004.0,2.35,123.0,34495.0,29000000.0,7.9,13464745.0,2303.0
30000000.0,169173206.0,2009.0,1.85,102.0,4516.0,30000000.0,4.2,32324487.0,3118.0
30000000.0,160247805.0,2008.0,2.35,111.0,2978.0,30000000.0,6.1,27442040.0,3057.0
30000000.0,103284813.0,2000.0,1.85,78.0,4527.0,30000000.0,6.1,22718184.0,2934.0
30000000.0,92494381.0,2005.0,2.35,109.0,2740.0,45000000.0,6.9,21176925.0,2533.0
30000000.0,170466405.0,2012.0,2.35,119.0,37387.0,30000000.0,7.4,20801552.0,2992.0
30000000.0,115121608.0,2013.0,2.35,98.0,337.0,35000000.0,6.9,20353967.0,3009.0
30000000.0,107054484.0,2002.0,1.85,125.0,1556.0,30000000.0,7.2,282367.0,6.0
30000000.0,122529966.0,2014.0,1.85,85.0,18795.0,42000000.0,5.8,20550000.0,3427.0
30000000.0,71172251.0,2001.0,1.85,87.0,2911.0,30000000.0,5.4,20027309.0,2521.0
30000000.0,133085295.0,2012.0,2.35,100.0,19420.0,30000000.0,6.3,14650121.0,2361.0
30000000.0,105173042.0,2008.0,1.85,118.0,16758.0,30000000.0,7.2,17725330.0,2798.0
30000000.0,64170447.0,2008.0,1.85,99.0,6930.0,30000000.0,6.0,17407110.0,2543.0
30000000.0,81529000.0,1998.0,1.85,114.0,2860.0,30000000.0,5.9,14210464.0,2367.0
30000000.0,115150424.0,2009.0,1.85,89.0,13794.0,30000000.0,5.4,21058173.0,3226.0
30000000.0,65121280.0,2004.0,2.35,95.0,1266.0,19000000.0,5.9,13528946.0,2730.0
30000000.0,96439723.0,2004.0,1.85,98.0,6742.0,37000000.0,6.1,21054238.0,3438.0
30000000.0,162942835.0,2011.0,1.85,94.0,1289.0,17000000.0,7.7,599003.0,6.0
30000000.0,197593152.0,2005.0,1.85,85.0,1145.0,30000000.0,7.5,16025987.0,3645.0
30000000.0,155769678.0,2007.0,1.85,126.0,18726.0,30000000.0,7.1,9283468.0,2454.0
30000000.0,114770654.0,2005.0,1.85,77.0,60683.0,40000000.0,7.4,385078.0,5.0
30000000.0,82148538.0,2010.0,2.35,105.0,1026.0,30000000.0,6.5,13540486.0,2968.0
30000000.0,83282296.0,2001.0,2.35,124.0,43453.0,30000000.0,7.6,12443461.0,2249.0
30000000.0,52880016.0,1999.0,2.35,131.0,19815.0,55000000.0,6.1,18852976.0,2538.0
30000000.0,88725208.0,2015.0,2.35,124.0,16881.0,30000000.0,7.5,16701294.0,2772.0
30000000.0,62432423.0,2002.0,1.85,99.0,3679.0,30000000.0,5.1,12179420.0,2410.0
30000000.0,129779728.0,2007.0,1.85,123.0,20499.0,30000000.0,7.8,796836.0,32.0
30000000.0,89955540.0,2005.0,1.85,102.0,2910.0,53296153.115867846,5.2,18862432.0,3185.0
30000000.0,78571737.0,2015.0,2.39,121.0,1467.0,30000000.0,7.6,12148041.0,2620.0
30000000.0,54052249.0,2012.0,1.85,92.0,6137.0,53296153.115867846,5.1,17010125.0,3477.0
30000000.0,42799060.0,2006.0,2.35,118.0,2577.0,53296153.115867846,7.2,16927589.0,2222.0
30000000.0,69057415.0,2015.0,2.35,112.0,15327.0,25000000.0,7.2,13203458.0,2991.0
30000000.0,165889117.0,2010.0,1.85,107.0,4059.0,30000000.0,6.2,15812311.0,2435.0
30000000.0,91388487.0,2009.0,2.35,99.0,5642.0,30000000.0,6.6,15825480.0,2508.0
30000000.0,70768144.0,2012.0,2.35,95.0,29551.0,30000000.0,7.0,14743614.0,2811.0
30000000.0,47902566.0,2003.0,1.85,111.0,9638.0,30000000.0,7.6,12139832.0,3013.0
30000000.0,53572822.0,2006.0,1.85,113.0,8362.0,38000000.0,7.6,13411093.0,2264.0
30000000.0,51618420.0,2002.0,1.85,104.0,1165.0,30000000.0,5.6,14169455.0,3002.0
30000000.0,80276156.0,2007.0,2.35,113.0,814.0,32000000.0,6.6,15951902.0,2855.0
30000000.0,41457834.0,2006.0,2.35,125.0,15811.0,30000000.0,6.9,14414630.0,3504.0
30000000.0,84646831.0,2008.0,1.85,86.0,3854.0,30000000.0,2.7,18505530.0,2605.0
30000000.0,51327406.0,1997.0,1.85,95.0,2266.0,30000000.0,3.7,16771694.0,2140.0
30000000.0,61449135.0,2011.0,2.35,98.0,16827.0,30000000.0,6.1,13006875.0,2973.0
30000000.0,65390493.0,2006.0,1.85,118.0,3797.0,30000000.0,6.7,12051277.0,3009.0
30000000.0,102716321.0,2010.0,1.85,112.0,31278.0,30000000.0,6.7,9739161.0,2455.0
30000000.0,46225326.0,2015.0,2.35,118.0,3384.0,20000000.0,7.0,1365000.0,1565.0
30000000.0,38462071.0,2001.0,1.85,94.0,3664.0,45000000.0,5.5,13049114.0,2675.0
30000000.0,48559999.0,2009.0,1.85,79.0,1594.0,30000000.0,7.1,10740446.0,1661.0
30000000.0,87956618.0,2014.0,2.35,118.0,5697.0,30000000.0,6.2,9740471.0,3049.0
30000000.0,33315804.0,2014.0,1.85,139.0,2060.0,30000000.0,6.9,13585915.0,2468.0
30000000.0,61623819.0,2012.0,1.85,131.0,3479.0,30000000.0,6.2,10610060.0,2936.0
30000000.0,29356757.0,2004.0,1.85,111.0,3239.0,53296153.115867846,5.9,9406378.0,2682.0
30000000.0,50145607.0,2011.0,1.85,63.0,1002.0,30000000.0,7.3,7857076.0,2405.0
30000000.0,29203383.0,1998.0,1.85,108.0,1023.0,30000000.0,6.8,10515839.0,2047.0
30000000.0,26214846.0,2003.0,1.37,85.0,1653.0,19000000.0,3.4,10845064.0,2609.0
30000000.0,26708196.0,1998.0,1.85,127.0,12785.0,30000000.0,7.0,6606455.0,1590.0
30000000.0,104283753.0,2011.0,1.85,108.0,3892.0,30000000.0,5.9,9447930.0,2787.0
30000000.0,60772856.0,2006.0,2.35,95.0,2737.0,30000000.0,5.1,8603460.0,2702.0
30000000.0,21827296.0,2004.0,1.85,104.0,4462.0,30000000.0,5.5,8679028.0,2736.0
30000000.0,67255916.0,2010.0,2.35,133.0,11799.0,35000000.0,7.4,6542779.0,2564.0
30000000.0,21758371.0,2004.0,2.35,105.0,4369.0,35000000.0,5.2,7075217.0,2445.0
30000000.0,36040895.0,2005.0,2.35,109.0,3148.0,20000000.0,6.3,6502724.0,2297.0
30000000.0,60512680.0,2013.0,2.35,88.0,5706.0,30000000.0,5.6,7706712.0,3026.0
30000000.0,19035741.0,1998.0,2.35,96.0,3072.0,30000000.0,6.1,8046553.0,1936.0
30000000.0,30962112.0,2006.0,1.85,94.0,15271.0,30000000.0,4.4,9064880.0,2558.0
30000000.0,23676771.0,2005.0,2.35,126.0,20563.0,35000000.0,7.3,6422455.0,2555.0
30000000.0,36722311.0,2002.0,2.35,99.0,22554.0,30000000.0,5.4,6485458.0,2530.0
30000000.0,19892205.0,1996.0,1.85,105.0,6152.0,25000000.0,5.3,5405000.0,2104.0
30000000.0,26857459.0,2009.0,1.85,104.0,2222.0,26000000.0,5.8,7385277.0,2450.0
30000000.0,32955399.0,2007.0,2.35,108.0,16722.0,30000000.0,5.9,6957216.0,2168.0
30000000.0,26323969.0,2004.0,1.85,98.0,18085.0,40000000.0,5.5,6685381.0,2654.0
30000000.0,43440721.0,2008.0,1.85,130.0,5101.0,30000000.0,6.7,6262396.0,2585.0
30000000.0,27147991.0,2005.0,2.35,93.0,2178.0,30000000.0,5.1,6147294.0,2195.0
30000000.0,16910708.0,2004.0,2.35,102.0,23352.0,25000000.0,4.8,6800617.0,2323.0
30000000.0,15358583.0,2003.0,1.85,96.0,977.0,30000000.0,5.6,6111074.0,2310.0
30000000.0,21601257.0,2004.0,2.35,114.0,679.0,30000000.0,7.0,6819393.0,2598.0
30000000.0,21601257.0,2004.0,2.35,114.0,679.0,30000000.0,7.0,6819393.0,2598.0
30000000.0,26184400.0,2005.0,2.35,150.0,27829.0,30000000.0,6.7,57000.0,3.0
30000000.0,48330757.0,2013.0,2.35,107.0,1643.0,45000000.0,6.4,6281433.0,2913.0
30000000.0,12017369.0,1999.0,1.85,100.0,22006.0,30000000.0,5.5,4593872.0,1670.0
30000000.0,11578022.0,1999.0,2.35,100.0,2497.0,30000000.0,4.1,5114365.0,2019.0
30000000.0,17865209.0,2001.0,2.35,109.0,1297.0,30000000.0,6.1,5486209.0,2433.0
30000000.0,19599974.0,2013.0,2.35,118.0,4253.0,30000000.0,6.5,5345250.0,2188.0
30000000.0,23353111.0,2011.0,1.85,86.0,5393.0,30000000.0,4.8,4108630.0,2505.0
30000000.0,58228460.0,2009.0,2.35,100.0,1100.0,45000000.0,2.7,4756488.0,2181.0
30000000.0,18535575.0,2005.0,2.35,108.0,11519.0,30000000.0,7.0,1008308.0,139.0
30000000.0,64352607.0,2009.0,1.85,123.0,11769.0,40000000.0,6.8,1762637.0,607.0
30000000.0,8845575.0,2010.0,2.35,134.0,1873.0,53296153.115867846,7.3,65241.0,4.0
30000000.0,15313631.0,2007.0,2.35,160.0,22516.0,30000000.0,7.5,147812.0,5.0
30000000.0,18765585.0,2004.0,2.35,131.0,16252.0,18000000.0,7.1,69868.0,4.0
30000000.0,6460758.0,2002.0,1.85,109.0,2759.0,25000000.0,6.6,131580.0,9.0
30000000.0,3252550.0,2005.0,1.85,80.0,21519.0,53296153.115867846,4.0,1330520.0,1621.0
30000000.0,35891257.0,2006.0,2.35,88.0,1518.0,30000000.0,7.0,13205.0,2.0
30000000.0,3721988.0,2011.0,2.35,129.0,19620.0,30000000.0,6.8,45130.0,4.0
30000000.0,7755686.0,2006.0,2.35,87.0,4473.0,21000000.0,4.8,260713.0,505.0
30000000.0,168832.0,2014.0,2.35,110.0,2725.0,24000000.0,2.0,607.0,10.0
29000000.0,286995378.0,2015.0,1.85,115.0,13159.0,29000000.0,6.5,70300000.0,3473.0
29000000.0,187707495.0,2005.0,2.39,153.0,1383.0,28000000.0,7.9,22347341.0,2961.0
29000000.0,77975209.0,2016.0,1.85,99.0,23562.0,29000000.0,5.3,23586645.0,3480.0
29000000.0,97413527.0,2003.0,1.78,102.0,46186.0,29000000.0,6.4,23424118.0,3282.0
29000000.0,45336404.0,2000.0,1.85,128.0,5404.0,30000000.0,6.4,8078671.0,2152.0
29000000.0,54045832.0,1997.0,1.85,89.0,2056.0,29000000.0,5.8,6075079.0,1535.0
29000000.0,24716190.0,2004.0,1.85,88.0,2567.0,12000000.0,4.9,8774520.0,2059.0
29000000.0,20146150.0,2002.0,1.85,99.0,4169.0,29000000.0,5.3,5758236.0,2154.0
29000000.0,33013805.0,2002.0,2.35,113.0,810.0,29000000.0,7.1,12537.0,2.0
29000000.0,10066366.0,2009.0,1.85,120.0,1500.0,30000000.0,6.7,3457760.0,1393.0
28700000.0,4559569.0,1999.0,2.35,112.0,17873.0,28000000.0,6.9,1851291.0,1452.0
28500000.0,15452978.0,2005.0,2.35,94.0,5085.0,29000000.0,7.1,2723682.0,1331.0
28000000.0,201867526.0,2015.0,2.35,167.0,2702.0,28000000.0,7.9,56100000.0,2757.0
28000000.0,140894685.0,1998.0,1.85,83.0,3438.0,24000000.0,5.9,27321470.0,2782.0
28000000.0,105159085.0,2001.0,2.35,104.0,17109.0,60000000.0,6.3,16712407.0,2530.0
28000000.0,94050951.0,2013.0,2.35,115.0,1554.0,28000000.0,6.7,21401594.0,3223.0
28000000.0,131459870.0,2015.0,2.35,130.0,57308.0,28000000.0,7.8,10531026.0,1585.0
28000000.0,94500826.0,2008.0,1.85,101.0,3400.0,28000000.0,6.9,19167085.0,2792.0
28000000.0,101379287.0,2014.0,2.39,81.0,47677.0,28000000.0,6.2,18360230.0,3088.0
28000000.0,64474705.0,2004.0,2.4,135.0,1845.0,28000000.0,7.5,19377577.0,2605.0
28000000.0,112914167.0,2013.0,2.35,105.0,35694.0,28000000.0,6.6,16334566.0,3065.0
28000000.0,94728529.0,2001.0,2.35,103.0,17533.0,35000000.0,5.2,13510293.0,2785.0
28000000.0,71430876.0,2001.0,2.35,110.0,14609.0,21000000.0,7.6,276981.0,5.0
28000000.0,82183683.0,2003.0,2.35,91.0,3969.0,30000000.0,7.3,16225263.0,2733.0
